Name,ShortDescription,FullDescription,SKU,IsShipEnabled,IsTaxExempt,TaxCategory,ManageInventoryMethod,StockQuantity,Price,Weight,Length,Width,Height,Categories,Picture1,Picture2,Picture3
37105    Percussion Set,,"<p>Five different rhythmic instruments in one carry box, Set includes maracas, slap stick, crash cymbal, rasp and jingle bell.</p>
<p>Size : 15 x 20 x 18.75 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Rhythm Instruments;,C:\www\NOPCommerce\content\images\thumbs\0000361_37105-percussion-set.jpeg,,
37204     Rhythm Band Set,,"<p>A durable stand that can be rested 6 rhythm instruments, set includes castanet, block drum, jingle bell, jingle stick, clapper, and maracas.</p>
<p>Size : 13.75 x 22.5 x 8.75 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group :3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Rhythm Instruments;,C:\www\NOPCommerce\content\images\thumbs\0000359_37204-rhythm-band-set.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000360_37204-rhythm-band-set.jpeg,
38001    Memo,,"<p>This replaceable picture discs never are in the same place for any memory game.&nbsp;</p>
<p>Size :20x27.5x2.5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 36 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000221_38001-memo.jpeg,,
39005      Multi Level Dollhouse,,"<p>Features curved balcony and easy to assemble with wood pegs. Comes complete with furniture and dolls.</p>
<p>Size : 30 x 60 x 70 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 &nbsp;+. &nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000468_39005-multi-level-dollhouse.jpeg,,
39101     Grand Four Way Dollhouse,,"<p>hree levels of spacious four way dollhouse, all levels are connected with stairway, size in large enough to play with Barbie dolls and fashion dolls. Comes complete with living room, bed room, dining room, kitchen, and bathroom.</p>
<p>Size : 81.25 x 81.25 x 147.5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 &nbsp;+. &nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000469_39101-grand-four-way-dollhouse.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000470_39101-grand-four-way-dollhouse.jpeg,
40001     Honeycomb Gym Tower and Slide,,"<p>This sturdy, all-in one activity gym offers climbing, crawling, hiding and sliding funs. Holds up to 6 children with total weight of 440 lbs, room with 8 feet ceiling height required.</p>
<p>Size : 108.75 x 282.5 x 118.75 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000396_40001-honeycomb-gym-tower-and-slide.jpeg,,
40002     Balance Stairs,,"<p>Eight height of stairs can be arranged to straight line or circle and more formats, stepping from one stair to the next improves balance and mobility skills.</p>
<p>Size : 58.13 x 61.88 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 +. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000388_40002-balance-stairs.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000389_40002-balance-stairs.jpeg,
40003     Gym Bench,,"<p>This bench can be set up as a bridge to walk across and flip the seat over to use as a balance beam.</p>
<p>Size : 47.5 x 117.5 x 27.5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000392_40003-gym-bench.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000393_40003-gym-bench.jpeg,
40004     Balance Base,,"<p>One side is flat standing base for easy balancing, flipped to the other side is curved standing base for harder maneuvers skills.</p>
<p>Size : 28.75 x 50 x 10 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000378_40004-balance-base.jpeg,,
40005    Sensitivity Stepping Stones,,"<p>This tactile tiles have different surfaces to feel at each step.</p>
<p>Size : 25.63 x 29.38 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000381_40005-sensitivity-stepping-stones.jpeg,,
40010    Feel & Tell Pattern Tiles,,"<p>Trace the grooved-pattern on the small tiles and find the associated grooved-pattern on the large tiles.</p>
<p>Size : Small Diameter 11.25 cms, Large Diameter 28.75 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p>
<p>Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000380_40010-feel-tell-pattern-tiles.jpeg,,
40011     Feel & Tell Shape Tiles,,"<p>Trace the shape on the small tiles and find the associated shaped-pattern on the large tiles.</p>
<p>Size : Small Diameter 11.25 cms, Large &nbsp; &nbsp; &nbsp; &nbsp;Diameter 28.75 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p>
<p>Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000379_40011-feel-tell-shape-tiles.jpeg,,
40013     Loop Balance Board,,"<p>Maneuvers the marble along the groove continuously from one side to the other side. Wood board have permanently attached clear-view top to keep marble fully contained.</p>
<p>Size : 28.75 x 46.25 x 5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000377_40013-loop-balance-board.jpeg,,
40014     Spiral Balance Board,,"<p>Maneuvers the marble along the groove continuously from one side to the other side. Wood board have permanently attached clear-view top to keep marble fully contained.</p>
<p>Size : 28.75 x 46.25 x 5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000376_40014-spiral-balance-board.jpeg,,
40015     Zig-Zag Balance Board,,"<p>Maneuvers the marble along the groove continuously from one side to the other side. Wood board have permanently attached clear-view top to keep marble fully contained.</p>
<p>Size : 28.75 x 46.25 x 5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000375_40015-zig-zag-balance-board.jpeg,,
40017     Hex Play Center,,"<p>This hexagon structure play center offers climbing, crawling, hiding and sliding funs, can hold up to 5 children with total weight of 440 lbs.</p>
<p>Size :88.75 x 187.5 x 97.5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000398_40017-hex-play-center.jpeg,,
40030     Toddler Gym,,"<p>Compact size play center provides roller coaster, path finder, abacus, ball track, climbing, sliding, crawling and hiding for children for hours of play.</p>
<p>&nbsp;Size : 107.5 x 172.5 x 120 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000400_40030-toddler-gym.jpeg,,
40043     Dome Climber,,"<p>Climber and swings from this dome climber helps to develop co-ordination and imagination.</p>
<p>Size : 47.5 x 117.5 x 27.5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+. &nbsp;&nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000394_40043-dome-climber.jpeg,,
40044     Kids Slide,,"<p>Portable by easy splitting into two parts, durable construction and secure with high side rails.</p>
<p>Size : 44.38 x 107.5 x 63.13 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000397_40044-kids-slide.jpeg,,
50013      Kiosk,,"<p>Features roomy storage compartment under the cart top and six food storage trays.</p>
<p>Size : 37.5 x 72.5 x 112.5 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000451_50013-kiosk.jpeg,,
56283      My First Frame Pool,,"<p>As the mercury level is set to reach newer heights, Kids should get some respite from the heat and have fun at the same time. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; What better way to do that than splashing in a pool !!!</p>
<p>&nbsp;Size : &nbsp;&nbsp;152 x 38 cms.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Splash Pool;,C:\www\NOPCommerce\content\images\thumbs\0000489_56283-my-first-frame-pool.jpeg,,
56402      Splash Frame Pool,,"<p>As the mercury level is set to reach newer heights, Kids should get some respite from the heat and have fun at the same time. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; What better way to do that than splashing in a pool !!!</p>
<p>&nbsp;Size : &nbsp; 239 x 150 x 58 cms</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Splash Pool;,C:\www\NOPCommerce\content\images\thumbs\0000491_56402-splash-frame-pool.jpeg,,
56420      Re-engineered Steel Pro Frame Pools,,"<p>As the mercury level is set to reach newer heights, Kids should get some respite from the heat and have fun at the same time. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; What better way to do that than splashing in a pool !!!</p>
<p>&nbsp;Size : &nbsp;&nbsp;366 x 122 cms.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Splash Pool;,C:\www\NOPCommerce\content\images\thumbs\0000488_56420-re-engineered-steel-pro-frame-pools.jpeg,,
56432      Splash-in-shade Play Pool,,"<p>As the mercury level is set to reach newer heights, Kids should get some respite from the heat and have fun at the same time. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; What better way to do that than splashing in a pool !!!</p>
<p>&nbsp;Size : &nbsp;&nbsp;244 x 51 cms.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Splash Pool;,C:\www\NOPCommerce\content\images\thumbs\0000490_56432-splash-in-shade-play-pool.png,,
7010         Pin Ball,,"<p>Fire the ball from the space rocket and use the 2 flippers to reach the highest score possible by activating the different functions such as the bell, cymbal, spinner and bouncer.<br />Produced from sustainable rubberwood and finished with non toxic paints and lacquers.</p>
<p>Size : &nbsp;35.5 x 51 x 7 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000223_7010-pin-ball.jpeg,,
7560     2 in 1 super shooter,,"<p>This fabulous tabletop game features a pinball game on one side and a table hockey game on the other.<br />Produced from sustainable rubberwood and finished with non toxic paints.</p>
<p>&nbsp;Size : &nbsp;35.5 x 52 x 6 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000222_7560-2-in-1-super-shooter.jpeg,,
77150          Activity Junction,,"<p>This large playing center offers numerous activities such as nuts and bolts, labyrinths, spinners and games. This playing center is a multi-purpose educational product which helps children learn, laugh and play.</p>
<p>Size : 120 x 120 x 76 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 18 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000542_77150-activity-junction.jpeg,,
77160     Acivity Boat,,"<p>A large activity boat with stairs and slide and various other activities.</p>
<p>Size : 51 x 189 x 72 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000403_77160-acivity-boat.jpeg,,
93-8   THERMOMETER,,,,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Stock Clearance Sale;,,,
AC - 01          Giant Free Standing Painting Wall,,"<p>This giant wooden painting wall is supplied with a clear acrylic window which children can paint again and again.</p>
<p>Size &nbsp; &nbsp;: 180 x 120 x 45 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age &nbsp; &nbsp; : 3+ .</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Art & Craft;,C:\www\NOPCommerce\content\images\thumbs\0000640_ac-01-giant-free-standing-painting-wall.jpeg,,
AC - 02    Kinetic Sand,,"<p>Looking for the latest and greatest Kinetic Sand Products? Unearth a huge variety of colors and playsets in the Kinetic Sand line! &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;This sand comes in &nbsp;5 colors! Plus with Kinetic Sand, you&rsquo;ll find a huge assortment of themed playsets.Use molds to shape colored sand into dinosaurs, puppies and more! &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Kids' imaginations will soar as they create again and again with Kinetic Sand!</p>
<p>Size &nbsp; &nbsp;: Color Option: Pink, Green, Orange, Blue And Purple &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 5Kgs/Bag &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age &nbsp; &nbsp; : 3+ .</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Art & Craft;,C:\www\NOPCommerce\content\images\thumbs\0000652_ac-02-kinetic-sand.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000653_ac-02-kinetic-sand.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000654_ac-02-kinetic-sand.jpeg
AC - 03           Moulds,,"<p>Looking for the latest and greatest Kinetic Sand Products? Unearth a huge variety of colors and playsets in the Kinetic Sand line! &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;This sand comes in &nbsp;5 colors! Plus with Kinetic Sand, you&rsquo;ll find a huge assortment of themed playsets.Use molds to shape colored sand into dinosaurs, puppies and more! &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Kids' imaginations will soar as they create again and again with Kinetic Sand!</p>
<p>&nbsp;Age &nbsp; &nbsp; : 3+ .</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Art & Craft;,C:\www\NOPCommerce\content\images\thumbs\0000658_ac-03-moulds.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000659_ac-03-moulds.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000660_ac-03-moulds.jpeg
ANIMAL BOUNCER,,<p>Musical Jumping Animal.</p>,,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Essentials;,C:\www\NOPCommerce\content\images\thumbs\0000878_animal-bouncer.jpeg,,
ARMY COSTUME,,,,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Stock Clearance Sale;,,,
Artificial Grass,,"<p>Material : PE monofilament + PP curled Yarn</p>
<p>Gauge : 3/8 inch</p>
<p>Pile Height : 30mm</p>
<p>Stitches Rate : 160 stiches/sqm</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Flooring;,C:\www\NOPCommerce\content\images\thumbs\0000856_artificial-grass.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000857_artificial-grass.jpeg,
BABY  FENCE         2M X 2M,,<p>SIZE : 200 X 200&nbsp; cms.</p>,,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Essentials;,,,
BASKET BALL STAND,,,,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Stock Clearance Sale;,,,
BUG TABLE,,,,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Stock Clearance Sale;,,,
CC-01   104 pcs - Block Set,,"<p>Marble run building sets are excellent toys for young, creative makers. Construction sets stimulate creativity, problem-solving, and progressive reasoning. Marble runs in particular help to teach the basic scientific concepts like gravity as well as illustrating cause and effect. Hands-on toys like marble runs encourage engaged learning and can entertain kids for endless stretches of time. Little architects will love assembling everything from simple to complicated structures, and watching as their marbles race through the various parts of the course. Then, they can take it apart and build something completely new and unique.</p>
<p>Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000144_cc-01-104-pcs-block-set.jpeg,,
CC-02  120 pcs - Block Set,,"<p>Marble run building sets are excellent toys for young, creative makers. Construction sets stimulate creativity, problem-solving, and progressive reasoning. Marble runs in particular help to teach the basic scientific concepts like gravity as well as illustrating cause and effect. Hands-on toys like marble runs encourage engaged learning and can entertain kids for endless stretches of time. Little architects will love assembling everything from simple to complicated structures, and watching as their marbles race through the various parts of the course. Then, they can take it apart and build something completely new and unique.</p>
<p>Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000145_cc-02-120-pcs-block-set.jpeg,,
CC-03   120 pcs - Block Set,,"<p>Marble run building sets are excellent toys for young, creative makers. Construction sets stimulate creativity, problem-solving, and progressive reasoning. Marble runs in particular help to teach the basic scientific concepts like gravity as well as illustrating cause and effect. Hands-on toys like marble runs encourage engaged learning and can entertain kids for endless stretches of time. Little architects will love assembling everything from simple to complicated structures, and watching as their marbles race through the various parts of the course. Then, they can take it apart and build something completely new and unique.</p>
<p>Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000677_cc-03-120-pcs-block-set.jpeg,,
